user_id,article_id,liked
359,569526,True
888,132392,True
833,172928,False
709,539749,False
808,161427,False
680,3336,True
579,424368,False
381,582030,False
894,653676,True
536,29905,True
137,478864,True
446,33661,True
115,846721,False
655,560825,False
610,788055,True
66,3155,False
168,927054,False
294,430903,False
582,8184,True
403,752037,False
341,65510,True
32,642701,False
947,231832,False
441,166740,False
832,929475,False
30,570264,True
984,7937,True
228,225715,False
412,21009,True
329,19163,False
285,503168,True
153,2808,True
909,28446,True
939,1059430,True
690,1069449,False
120,76859,True
898,67035,False
119,567646,True
293,334551,False
975,703286,False
265,58335,True
357,7316,True
209,334089,False
550,752037,True
608,569637,False
282,110224,True
131,77969,False
49,170739,False
659,157906,False
620,584979,False
312,231524,False
144,44112,False
668,223946,False
338,1026573,True
536,1116437,True
477,719522,False
6,186383,False
195,654213,True
365,100112,False
523,598,False
337,800519,True
129,405455,True
591,183818,True
769,118930,False
408,569370,False
262,494457,False
558,1065774,False
676,671282,True
60,767432,False
889,345858,True
764,79669,False
155,366418,True
934,700590,True
182,336442,False
595,187766,False
792,162447,False
385,75491,True
17,642701,False
844,214126,False
436,3889,True
427,682682,True
121,717767,False
3,765281,True
820,156466,False
224,645746,False
339,1116121,True
615,3484,True
694,5795,False
38,794798,False
305,20467,True
584,5246,False
646,98706,True
782,317308,True
48,543211,False
774,762675,True
937,550776,False
930,179068,True
770,170763,False
561,143272,False
683,543650,False
309,808475,True
662,184159,True
575,189073,False
11,216898,False
790,643120,True
991,399366,True
95,34140,True
564,67986,False
549,787022,True
272,129636,True
486,460771,False
28,193339,True
457,5574,True
54,116164,False
448,218615,False
302,9440,True
359,747356,True
700,79880,False
977,7602,False
474,129738,True
899,1078444,False
387,576058,False
81,232511,True
489,317501,False
828,320987,True
496,387329,False
116,583149,True
181,631530,True
545,77325,True
362,37734,True
442,324221,True
20,503480,True
322,372701,False
590,1069446,False
867,229129,True
680,278477,False
21,1955,False
881,116130,False
438,195500,False
803,662232,False
399,563275,False
251,657629,True
221,1009147,False
328,589,False
29,161171,True
366,384970,True
570,219752,False
834,6071,True
888,548662,False
944,57072,False
485,278029,False
789,502866,True
725,117545,False
745,336764,False
819,1088392,True
189,216688,True
388,762830,False
133,477977,False
566,699343,True
414,644840,False
164,162284,True
655,216385,True
555,56265,False
818,25852,False
252,1771,True
207,384416,True
85,307146,False
14,531116,True
426,470220,False
951,568754,True
440,640031,False
100,27018,False
335,72857,True
808,560245,False
684,721029,True
47,570333,False
667,748772,False
643,182261,False
219,1065774,False
689,467871,True
759,362019,True
540,332541,True
601,130356,True
301,1061489,True
821,87667,False
827,917959,True
180,753244,True
993,399558,True
456,22141,True
625,580826,False
405,1093,True
267,66519,False
500,14464,False
432,215004,True
270,386742,True
965,218183,True
254,469336,True
943,224843,False
877,169579,True
139,7807,True
76,963309,True
945,192042,False
398,991385,False
50,3816,True
243,6307,True
533,510407,False
798,337329,False
90,719570,True
703,428181,False
501,384460,True
839,494360,True
470,697860,True
913,21573,False
740,1002226,True
653,99096,True
472,110109,False
830,654814,False
389,136398,False
691,775763,True
982,492656,False
605,567640,True
247,179749,True
172,158036,True
162,73994,False
449,78974,True
394,3360,False
963,1025951,True
315,478871,True
942,164680,True
225,30245,False
890,158555,False
368,182261,False
102,276699,True
364,72720,False
972,550487,False
837,461087,True
374,193235,False
810,523464,True
988,705292,False
230,6935,True
793,83564,False
645,746229,True
346,318699,False
762,170378,False
955,1093489,False
924,953832,True
458,497463,True
271,571225,True
330,56299,False
915,2974,True
959,65430,True
663,199515,True
68,189469,True
257,654947,True
525,660701,True
238,633635,True
313,527344,True
31,317647,True
462,525026,False
721,546640,False
815,1045899,True
211,1107256,False
373,13074,False
852,960839,False
417,130105,False
22,1110083,False
587,43811,False
317,599033,True
858,71369,False
756,576093,True
758,478712,True
833,808524,False
941,299586,False
857,709285,False
292,12587,False
354,187173,False
114,783502,True
717,751770,False
431,398502,True
635,18624,False
805,810678,False
370,89364,True
78,317308,False
105,94229,False
113,653862,True
841,232031,False
530,532921,False
636,554475,True
588,932832,True
863,337611,False
657,567138,True
589,168002,False
874,228475,False
748,135846,True
194,352479,True
84,496055,True
606,185174,False
504,915317,True
960,58479,True
722,995421,False
669,291639,True
794,124975,True
307,220374,False
168,417064,False
609,175747,True
220,16638,False
179,999375,False
41,203316,False
320,75992,True
997,1038797,False
738,554131,False
535,964185,True
776,1760,False
109,1071594,False
355,3155,False
283,334018,False
585,189690,False
763,71156,True
978,127621,True
248,26393,False
918,992236,True
695,493978,True
480,789676,True
183,33835,True
250,70319,True
135,76046,False
266,713065,True
87,129738,False
554,274722,False
253,781135,False
744,787828,False
65,925117,False
901,75128,True
528,574462,False
728,532798,False
208,697860,True
787,510767,False
35,11699,True
107,499841,False
938,123831,False
971,469451,True
634,59979,False
445,404735,True
710,348797,True
218,1057119,True
202,157258,False
613,639357,True
674,789749,False
989,56053,True
505,1031776,False
345,496192,False
610,20129,False
632,527344,True
933,789567,True
18,731314,True
61,109483,False
492,743735,True
227,77958,True
964,277183,False
665,787824,True
859,654512,True
110,11690,True
775,642503,False
970,417064,False
961,199761,True
148,661126,True
876,182255,True
258,361272,False
72,114097,False
86,291939,False
126,380738,False
37,292491,False
46,1952,False
143,108852,False
434,4387,True
809,411220,False
99,231545,True
906,171561,True
743,968994,False
447,20739,True
807,467974,True
572,188619,False
778,206774,True
298,58075,True
922,334051,True
415,524592,False
547,568754,True
914,721029,False
277,683107,True
600,252420,True
811,589075,True
733,73342,True
583,619659,False
256,152373,True
781,277597,True
871,795016,False
831,431207,True
556,962259,True
402,646790,False
957,311537,True
291,75992,False
699,688507,False
843,232326,False
886,698775,True
165,788043,False
702,4920,True
529,338245,False
735,525026,False
142,811165,True
592,177557,False
719,550975,False
375,506677,False
826,92072,True
170,189968,False
701,182647,False
800,28750,False
835,206161,True
869,1092492,False
240,1026251,True
481,335227,False
879,172344,False
730,437486,False
981,483776,False
546,783502,False
236,525266,False
495,21439,False
850,157956,False
104,1051057,False
502,546974,True
814,157793,False
621,8533,False
885,1065444,True
178,6808,True
26,8391,True
539,809368,False
675,127573,False
71,640544,False
838,856416,True
411,540626,True
233,68045,False
708,246667,False
560,215258,True
878,335848,True
261,761843,False
88,773920,True
10,419143,True
705,122742,True
157,1066710,True
311,45355,False
331,997535,False
213,218026,False
559,565,False
936,630110,True
336,53268,True
861,1038759,True
804,335891,True
729,61632,True
681,616225,False
421,427030,False
784,2030,False
371,809789,False
854,196977,True
435,560909,True
895,561029,True
25,205578,True
249,1063061,True
760,221838,False
596,540803,True
849,745736,False
616,54151,False
161,830,False
969,491076,False
578,702714,False
446,830506,False
768,73621,False
237,162316,True
766,215417,False
226,221958,True
12,231867,False
112,215174,False
15,52380,True
59,1066860,True
8,92998,True
750,371628,False
0,93417,True
1,525068,True
842,528371,True
455,952300,True
222,72652,False
791,64409,False
401,1092772,True
732,79666,True
56,362357,False
648,645109,True
159,1061277,False
851,340179,True
430,178183,True
637,7316,False
383,695612,False
754,403957,True
521,214322,False
817,986710,True
212,113233,True
670,30036,True
624,284911,True
171,776206,False
677,123581,False
926,377894,False
553,110515,False
709,8878,False
286,595214,False
101,1010194,False
751,16780,True
128,3286,False
631,375996,True
347,145025,False
214,129636,False
678,1009416,False
410,933264,True
169,385569,True
731,66323,True
562,645488,True
979,565645,False
308,359657,True
813,7162,False
287,71369,True
89,472192,False
340,237512,False
845,229558,False
581,13020,True
198,685294,True
537,566698,False
52,773504,True
847,578221,True
123,268842,False
64,36375,False
239,11817,False
966,533238,True
908,184280,False
932,6881,True
736,572249,True
132,767511,False
644,1062727,True
380,7799,True
630,2074,True
654,68051,True
82,802354,False
593,198362,False
290,765122,False
956,773716,False
509,162245,False
623,1744,False
344,61282,False
376,621865,False
166,625190,True
577,166878,True
16,160464,True
106,3640,True
403,703986,True
466,172283,False
598,399127,False
891,21862,True
641,342063,False
278,218157,False
245,230882,False
342,432653,False
948,524393,True
294,18399,False
697,996016,True
321,1052098,True
866,97763,True
4,181523,True
650,383449,True
855,172399,False
995,935541,True
698,161617,False
639,540169,True
491,208126,True
151,221325,True
527,703109,False
797,73802,True
506,1036796,False
343,571214,False
325,68051,False
894,64626,True
318,116750,False
349,545616,False
973,703165,False
103,385862,False
796,161815,True
379,614,False
196,42598,False
883,775446,True
487,338185,True
476,574843,False
19,80069,False
524,290036,False
231,377814,True
482,200858,False
130,819628,True
284,494457,False
418,68058,False
393,246667,True
160,546265,True
928,70835,False
576,771246,False
739,157879,True
788,54588,True
304,86560,False
816,1093,True
244,3978,False
868,7047,False
372,411719,True
79,1108834,False
887,9480,True
638,499443,True
108,193478,False
124,166671,True
276,440,True
856,60075,False
880,757162,False
199,211069,True
75,60709,True
900,991959,True
234,632878,True
542,98522,False
391,186105,False
296,62668,False
70,174553,False
201,29864,False
666,443221,False
599,701851,True
950,170739,True
704,1101745,True
413,189333,True
904,713752,True
74,742676,True
580,64963,False
651,340176,False
897,717793,False
297,680991,True
785,596936,False
273,543413,False
94,26606,True
693,231545,True
203,941343,False
543,382559,False
772,443021,False
92,169553,True
91,531220,True
929,69,True
319,3464,False
557,66573,False
954,83,False
783,942380,True
658,4008,False
747,758570,True
940,20086,True
618,291904,False
118,1069449,True
334,159229,False
520,105990,False
406,510488,True
45,140962,False
853,372490,True
185,3182,True
420,785200,False
437,496166,True
622,582971,True
289,291410,True
679,759148,False
687,351474,False
314,191793,True
712,561938,True
242,1067203,True
494,20478,False
288,67989,True
753,683910,False
463,24789,True
210,569027,True
275,170378,True
163,73937,False
333,520242,False
122,537111,True
761,384724,True
27,597816,True
673,36706,False
378,709929,False
409,67987,True
594,710456,False
976,45757,True
911,610083,True
324,712143,False
603,692067,True
664,787201,False
5,1095344,True
737,579137,True
369,231705,False
177,72570,False
115,62509,True
996,3234,False
215,659861,True
386,221838,True
200,55446,False
548,235899,False
573,1810,True
582,785188,False
93,476750,True
522,78605,False
268,220405,False
910,4440,True
986,569995,False
734,790364,True
352,652244,False
602,468266,True
723,290969,False
742,62907,True
604,644210,True
848,75833,True
671,625298,False
269,797443,True
980,644931,False
777,1021169,False
459,21215,False
469,62683,True
39,163542,True
40,762013,False
998,566698,False
532,647000,False
771,691404,False
611,193306,True
473,5517,False
332,477649,True
652,36105,False
453,1029895,False
9,588457,True
464,498597,False
452,375655,False
66,153821,False
390,200820,False
377,573626,True
579,1023040,False
862,524832,True
174,545635,True
931,167648,True
138,475412,True
341,150560,False
688,701551,True
33,755015,True
905,116611,True
190,497463,False
154,940556,False
134,100,True
896,468812,True
987,163089,True
672,521131,False
451,595740,True
806,3219,False
713,651580,False
893,140549,False
497,738195,False
461,200062,True
498,1003277,True
97,126889,True
443,709939,False
479,157255,False
921,56022,False
260,982992,True
884,533130,True
42,202701,False
629,1105544,False
799,186105,False
614,1036508,False
193,499190,True
568,173305,False
724,83,True
353,775446,True
367,5424,True
350,384052,True
946,25084,False
24,385862,True
512,166641,True
468,540017,True
2,26458,False
870,712887,True
146,1059430,False
348,134136,False
574,682682,True
962,699679,True
450,153909,True
232,559988,False
517,333973,True
306,713752,False
429,334526,True
927,773426,False
518,3817,False
493,336851,True
167,384573,True
649,209729,False
392,3738,False
773,496192,True
55,1087408,False
407,380226,True
67,9142,False
216,24435,True
465,263533,False
752,1021075,False
140,688780,False
281,290494,False
919,216898,False
471,695799,True
316,684632,True
864,116368,True
661,283324,True
607,441777,True
62,53266,True
43,232757,True
145,554424,True
361,1012328,True
141,570680,False
829,430334,True
682,219897,False
907,408326,False
534,790854,True
538,6609,False
303,483326,True
727,362336,True
73,86911,False
204,318500,True
264,24682,False
83,693482,True
903,77764,False
111,426864,True
125,5237,False
484,168115,True
873,651375,False
519,360888,True
184,110227,False
63,387862,False
541,946126,True
983,231867,False
656,527419,False
516,237173,True
127,403879,True
478,548957,False
400,194498,False
544,134127,False
36,114795,False
952,557400,True
992,763516,True
395,188957,False
217,1142,False
137,16905,False
718,12615,False
397,564002,True
396,109781,True
711,625928,False
158,23166,False
825,205405,True
186,157382,True
508,5488,True
633,117218,True
229,1952,True
424,164291,True
323,336589,True
567,812,False
660,472166,False
967,6012,False
246,701289,False
475,506028,True
295,67260,True
279,218098,False
812,2114,False
767,101018,False
720,996036,True
136,502118,False
326,252385,False
299,218370,False
507,73722,True
44,73342,False
206,1062471,True
263,789430,True
147,784501,False
741,213405,False
223,5279,True
990,1050744,True
192,1635,True
310,188455,False
51,24473,True
356,1109891,False
422,752041,False
57,351360,True
949,307146,False
188,163368,False
381,9458,True
872,810778,False
565,508183,True
974,162657,True
513,15877,True
836,227500,True
34,4335,True
786,69332,True
503,336577,False
985,989187,False
757,287682,False
923,749917,True
205,532246,True
935,99041,False
197,4082,True
892,185887,True
241,949863,False
96,374237,False
552,559604,False
968,1000419,True
150,1063117,True
716,48740,True
259,12457,True
846,795479,True
865,371003,False
53,71216,False
515,307831,True
419,551836,True
483,546081,False
569,510767,False
715,5933,True
428,172969,False
617,126215,True
824,975832,True
726,777124,False
586,73993,False
925,170257,True
917,113315,False
274,158481,True
686,986890,False
692,642794,False
416,570623,False
563,760187,True
360,139920,True
912,9099,True
795,650210,True
551,62138,False
382,107205,True
765,1112635,False
98,228280,True
511,492580,True
351,443221,False
176,104523,False
642,646013,True
801,1023040,True
958,30036,False
423,1029189,False
531,812,True
902,29163,False
77,220038,False
149,427085,False
404,509428,False
749,416996,True
490,4371,False
823,361986,False
384,104940,False
526,50940,True
80,76943,True
714,68043,True
514,219724,False
755,410391,False
191,666870,True
444,6317,False
647,317358,True
597,1095932,False
994,341173,False
7,461180,False
173,88868,False
640,810848,True
255,4037,False
454,846721,False
780,66396,True
467,64811,False
882,13912,True
875,29772,False
707,99018,True
920,140716,False
612,179516,True
280,337077,True
23,337477,True
571,6005,True
628,168390,True
358,530935,False
433,606770,False
706,354025,True
627,1066860,False
999,582673,True
69,1111934,True
802,1010592,False
626,542199,False
235,642701,True
746,539007,True
488,76532,False
58,1000419,True
187,690610,False
510,83864,True
300,206487,True
953,80270,True
779,500087,True
460,165394,False
696,165586,False
822,26240,True
860,49832,False
363,671161,False
175,661545,False
117,163913,False
425,23173,False
13,335535,False
327,68045,False
619,104088,False
685,1085580,False
840,27237,True
439,15358,True
499,335684,True
156,335587,True
916,197370,True
152,525951,False
250,972077,True
435,337306,False
498,162904,False
103,170184,False
113,700664,True
920,939379,True
511,29167,True
938,385514,False
517,610083,False
982,188835,False
374,1009372,True
915,214283,True
533,38952,False
339,774587,True
997,29603,False
450,1114294,True
349,299586,True
989,491015,False
608,556801,True
736,561341,True
478,533008,False
447,15570,True
785,604304,True
126,290784,False
672,290592,False
317,1092859,False
424,1001761,True
963,36562,False
333,104180,False
569,20613,False
34,500807,True
57,764048,True
607,1027698,True
994,687961,True
703,2188,False
143,77770,True
305,758517,True
318,747531,True
972,1038797,False
988,552923,True
828,174609,False
553,109639,False
740,569159,False
518,2196,True
78,491404,False
509,948538,True
265,199485,True
756,568145,True
123,134143,True
193,225812,False
359,170203,True
984,290658,True
570,794194,True
230,993919,True
182,924980,False
258,32823,False
983,178029,False
211,984956,True
979,186546,True
717,117535,True
826,40622,False
283,555379,False
247,332777,False
889,170184,True
666,45236,True
42,642701,False
928,960212,False
437,580826,False
480,10420,True
872,75827,True
976,80270,True
388,149573,False
935,1093102,False
505,426712,True
669,790804,False
58,416324,False
99,495335,False
544,63687,False
897,373599,False
642,386637,True
929,1093063,False
801,150560,False
190,10117,True
342,808326,True
60,905942,True
844,179875,False
294,493776,False
807,785582,True
371,472162,True
593,41848,False
315,100,True
213,13912,True
668,461506,True
241,160464,False
890,1078838,False
694,447447,False
634,215736,True
394,72924,True
842,3155,False
266,548828,True
758,225715,True
5,367720,True
18,290750,False
22,23588,False
255,2812,False
408,48740,False
88,1011390,False
288,490968,False
680,263533,True
74,783502,True
834,125775,False
364,212638,True
690,675550,True
194,1028560,True
526,687327,True
184,155345,True
542,311616,False
609,588029,True
444,3705,False
839,181224,False
806,787041,False
932,986378,True
660,147193,True
347,337156,False
223,468723,True
238,603118,False
538,426426,False
95,5118,False
306,569836,True
811,126758,True
648,398456,True
557,385611,True
89,547579,True
436,1000843,False
170,576061,False
853,576061,False
622,554759,True
416,510275,False
990,521501,True
259,508614,False
731,174484,True
998,377703,False
107,575753,False
47,227723,True
550,656575,True
10,537307,True
945,26085,True
111,490957,True
592,976034,False
799,3569,True
722,1031738,True
434,31428,True
577,985023,True
635,22042,False
891,21328,False
132,1005988,True
220,576388,True
971,232672,False
65,813352,True
744,157259,False
45,41864,False
855,639683,True
739,130811,True
619,384562,True
70,179256,True
439,169262,False
251,63000,True
178,126360,False
308,387211,False
710,8326,True
898,53266,True
429,96471,False
129,543389,False
468,689120,True
235,1066860,True
340,506182,False
926,191901,False
466,603766,False
173,774336,True
596,23173,True
905,565645,True
558,49033,False
249,125726,True
149,747681,True
406,32894,True
269,1002309,True
987,972305,False
565,745861,False
847,719449,False
390,705940,False
909,7483,False
547,162087,True
546,1043502,False
142,1074611,True
9,520133,False
652,4439,False
645,56712,True
746,600429,True
687,80270,False
725,719531,False
848,437828,False
980,11817,True
168,787201,True
894,92829,True
69,77922,True
597,174588,False
780,335371,False
707,1022114,False
344,199025,True
279,2874,False
962,1031776,False
229,157259,True
603,479093,False
215,1021558,True
555,1096443,False
366,467770,True
346,487161,True
467,3659,False
812,18404,True
532,192985,False
880,885427,False
44,453966,True
172,692975,False
407,1084846,False
610,520667,False
85,566612,False
512,696983,True
599,36305,False
860,184298,True
934,767841,True
655,58685,True
465,1143,False
31,571893,False
545,642151,True
487,178381,True
931,138845,True
300,358970,True
375,601845,True
345,71595,False
49,83884,False
900,571034,True
650,199897,True
166,17511,True
79,99802,False
261,566837,True
101,77764,False
386,115779,False
949,108009,False
662,3609,True
121,383165,False
179,1963,False
598,622008,True
389,683085,False
830,404735,False
426,60858,False
520,481392,False
221,74876,False
50,44989,True
821,1067613,False
792,1069449,True
456,561640,False
41,115070,False
618,2254,False
196,217723,False
413,461066,True
66,953782,True
721,350106,False
523,68466,False
217,88559,True
133,1021661,True
462,545559,True
627,923505,False
697,114500,True
489,29844,True
134,114917,True
837,966868,True
15,1033108,False
409,77866,True
676,547579,True
539,1113157,False
139,70954,True
72,363734,False
774,573701,True
530,1064719,True
751,579667,False
728,645789,False
325,1610,False
936,214924,True
822,77839,True
175,1047374,True
556,987565,True
600,25084,True
493,504816,True
32,177647,True
270,171612,False
324,7807,True
276,231688,True
159,508900,True
119,28750,True
789,25230,True
975,550487,True
275,100870,True
380,37034,True
302,485381,False
613,578947,False
240,166643,True
656,287926,True
495,108765,False
130,77969,True
274,588780,True
329,765343,False
146,20644,True
838,24476,False
892,570333,True
925,287058,True
94,773076,False
399,417814,False
299,223246,False
428,958409,False
735,385580,False
632,334139,True
583,650746,True
162,764048,False
640,86905,False
160,341310,True
280,92125,False
733,478917,True
367,556801,True
664,548868,True
709,770835,False
754,707175,True
671,224949,True
309,337477,True
80,31180,False
563,653714,False
141,742401,True
781,1144,True
942,168234,True
886,995814,True
843,178003,True
381,68060,False
209,7861,True
289,88925,False
867,520242,False
483,763038,False
343,1064041,False
273,662875,False
611,417811,True
13,1827,True
835,963542,True
157,287,True
377,776647,True
787,290931,True
76,747767,False
964,289882,True
755,354025,False
943,160838,True
4,1013080,False
586,646468,True
417,1068186,True
458,17511,True
92,701256,False
507,609631,False
181,690279,True
151,509559,False
753,61632,False
527,336851,False
352,282690,True
311,18024,False
684,664946,True
452,934286,False
776,214283,True
790,330740,True
631,291465,False
912,429828,True
862,569159,False
653,228475,False
808,174080,True
131,154401,False
124,742401,True
236,43253,True
819,218608,False
525,134136,False
204,2974,False
73,794,False
185,336748,True
562,3968,False
625,791315,False
128,713752,True
857,29905,True
150,505232,True
685,596345,False
567,781043,False
741,153354,True
908,576061,True
459,799309,True
715,73993,False
644,774554,True
291,994504,True
815,2700,True
62,789502,True
549,77646,True
33,1113376,True
706,22762,False
201,541570,True
856,983408,False
106,58223,True
391,230335,True
953,128552,True
59,936905,True
628,501949,False
720,163542,False
705,176158,False
591,625298,True
307,48816,True
868,278243,False
747,216845,True
529,935900,False
606,45429,False
970,41267,True
763,164654,False
683,35157,False
580,690532,True
481,8326,False
158,1029280,True
881,647354,False
543,237005,False
105,652836,False
156,143782,True
729,83638,False
659,335827,False
590,566316,True
118,610083,True
502,578559,True
724,11346,False
730,30985,False
427,491429,False
726,63798,True
272,530304,False
14,98949,False
654,644321,False
657,159357,False
782,755163,False
322,98789,True
463,715230,True
967,59231,True
200,62574,False
871,592668,True
793,196612,False
902,3691,False
7,165923,False
301,569194,True
354,760961,True
396,70319,True
457,125610,False
762,1026251,False
922,317504,True
501,570383,True
335,571142,True
748,2142,True
576,740753,True
285,927276,True
117,613949,False
752,889,True
716,177549,True
237,337278,True
496,426424,True
490,360510,False
773,1061368,True
824,1094416,True
813,69091,True
910,643181,False
225,172274,True
568,161538,False
958,75442,True
921,650932,False
401,538839,True
769,88532,True
693,784863,True
461,290685,True
559,292129,False
320,710796,False
491,67982,False
473,336004,True
23,78454,True
165,15404,False
183,1580,True
361,326,True
698,72303,True
403,767511,True
952,79728,False
186,33661,False
246,1009962,True
788,88252,True
948,588256,False
108,1065501,False
957,656740,True
477,362181,False
422,469408,True
960,790663,False
404,759312,False
479,932155,True
777,994954,True
205,4278,True
831,43508,False
6,75549,False
825,384210,False
783,48842,True
144,709734,True
331,166477,True
109,398360,True
696,812211,False
82,217200,True
442,334426,True
112,225414,True
284,759847,False
357,713324,True
137,810899,True
719,816503,True
587,63352,True
919,166246,True
127,727297,False
372,650575,False
951,1090132,False
446,223246,False
876,962855,True
411,764748,True
3,240625,False
28,1027218,True
954,656882,True
242,43892,True
708,1051906,True
561,527435,True
476,348678,False
742,282747,False
885,225715,False
699,164418,False
852,570042,True
262,568754,True
582,559349,True
356,209425,False
956,456405,False
469,947973,False
93,164666,False
363,25973,True
455,33033,False
86,159844,True
136,175482,True
968,1085888,True
392,542976,True
100,71224,True
264,61226,False
8,68517,False
393,1083675,True
425,789535,False
937,1009962,False
239,202399,True
749,334672,True
595,470133,False
681,1033108,True
974,479735,True
298,1062710,True
227,397295,True
612,180576,True
418,760608,False
155,158821,False
171,335642,False
293,9440,True
362,160366,True
879,62138,True
820,173816,False
43,56022,True
840,5394,True
188,758699,False
861,32615,False
90,1144,False
369,385580,True
197,256614,True
248,485381,True
771,794194,True
700,1091893,False
765,219537,True
445,1054595,False
969,1001,True
214,1009125,False
485,110138,True
759,427630,False
809,685604,True
252,776633,False
470,230579,True
206,981043,True
115,385190,True
887,1310,True
604,1114093,True
601,780862,True
277,317385,True
474,229174,False
19,540311,True
794,503281,False
630,1089475,False
224,478556,False
941,1016439,False
714,12818,True
233,1562,True
878,575689,False
944,952189,False
63,9283,False
679,788634,False
313,113586,False
620,335001,True
866,119198,False
116,99269,True
245,3904,True
519,164172,False
745,721185,True
0,653773,False
993,337786,True
430,1069114,True
667,22833,False
713,19137,False
192,160260,True
263,1002226,True
443,172928,False
829,613156,True
686,551065,False
152,565,True
581,158061,False
940,1004384,False
992,453966,True
996,654946,True
537,161989,False
26,333317,True
986,499964,True
578,5133,True
859,670822,True
198,103097,True
169,11033,False
53,639830,True
836,22186,False
358,274636,True
711,332341,False
877,794742,False
906,571999,True
849,614,False
573,3974,False
219,169152,False
757,1007120,False
552,743880,True
135,757915,False
267,48838,False
312,658667,False
704,627240,False
959,40622,True
560,505725,False
779,189073,False
433,226934,True
400,307431,False
54,688390,True
39,337135,True
903,689716,False
616,1093538,True
420,383264,True
327,477986,False
281,549564,True
191,66957,True
966,168089,True
471,6307,False
873,75929,True
397,178183,False
907,178406,False
488,66784,True
531,633123,False
633,252962,True
985,386952,True
978,496201,False
295,595232,True
355,937954,True
995,918562,False
278,483326,True
334,71737,True
384,568909,True
482,711552,False
772,581023,True
303,441777,True
376,22305,True
535,472627,False
503,1004704,True
901,1017046,False
939,615572,True
946,747,False
260,604402,True
506,288,True
768,801030,True
330,36305,False
412,519973,True
83,404669,False
510,752817,False
145,161427,True
415,1014093,False
858,711810,True
899,227738,False
451,644243,False
122,83615,False
310,160981,True
833,1061489,False
212,317421,True
718,160871,True
350,699896,True
917,71224,False
98,22041,True
64,50552,True
534,67594,True
257,275059,True
832,88925,True
965,336344,False
973,227546,False
494,792569,False
775,766757,False
795,994882,True
395,1107627,True
784,132666,False
981,233377,True
323,571517,False
797,117155,True
20,774676,True
304,739696,False
147,334352,False
2,68023,False
431,144933,False
738,506384,True
40,338180,False
594,143814,False
649,508897,False
918,47211,False
911,335008,False
585,946126,False
816,38033,False
692,109661,False
35,128073,True
314,772448,True
810,751740,True
87,203320,False
448,185488,True
174,703986,True
153,656931,True
927,63960,True
360,42709,True
316,25973,True
218,387980,True
536,498789,True
624,1963,False
723,582066,False
605,551403,True
528,119660,True
110,386310,True
884,1003828,False
176,563578,False
292,92973,True
850,29844,True
17,792569,True
869,1012044,True
114,360942,True
180,176517,False
639,153821,False
91,185909,True
695,912559,False
414,664414,True
961,162447,False
823,1054439,False
913,9894,False
798,555536,False
760,781994,False
999,695086,False
584,1102276,False
540,548139,False
678,569057,True
348,1060380,True
338,615789,True
207,571518,True
643,596398,True
199,741919,False
368,1042500,False
71,258717,False
702,559815,False
383,150246,False
232,714081,True
296,568774,True
25,195500,False
120,92745,False
651,141868,False
228,75,False
874,569079,False
37,507403,True
682,363282,False
670,669989,True
46,1015884,False
688,577769,False
623,600911,True
636,385160,True
12,621761,True
761,92745,False
472,568093,True
817,930311,False
163,551403,True
337,171886,True
947,281324,True
508,1050826,False
365,3968,False
803,722363,True
370,162088,True
933,117085,False
202,1047217,True
102,333841,True
750,72596,False
845,21754,False
353,819735,True
673,63997,True
658,643140,True
68,68517,True
712,1103323,True
661,234018,False
486,491404,True
438,89240,True
804,70283,False
328,747452,False
138,63960,True
441,507719,False
615,791315,False
243,534792,True
290,774050,True
148,31114,True
30,57072,True
125,98051,False
883,219544,True
326,67999,True
336,949945,True
786,3157,False
674,163527,False
398,574843,True
36,934166,False
743,73212,True
646,927876,True
524,493569,True
854,77980,False
895,23457,False
865,89460,False
321,188027,False
341,6272,True
177,12596,False
244,1018933,False
689,163566,True
637,757701,True
52,705155,False
195,157129,True
701,218615,False
541,48912,True
385,655794,False
675,597353,False
319,30985,True
814,34133,False
382,149,False
203,334352,True
602,650932,True
665,171047,True
282,494241,False
513,414467,True
464,159899,True
287,1093442,True
38,410014,False
571,752037,True
875,668764,False
727,160190,False
827,779,False
766,684989,True
621,713645,False
955,181841,False
332,609599,True
402,45081,True
896,1040299,True
410,170127,True
81,214817,True
189,360093,True
96,60075,False
522,381466,False
805,112617,False
734,580332,True
256,505507,True
521,663005,False
231,683085,True
863,151048,True
454,41304,False
140,773529,True
579,772873,False
737,545635,False
84,662237,True
514,19211,True
638,771711,False
497,291384,False
796,526776,False
551,194562,False
516,20739,True
484,57855,False
1,912559,False
268,1013080,True
61,503480,True
554,290134,True
888,1022114,True
271,214316,True
67,676860,False
977,68045,True
286,5824,False
575,1109891,False
846,97575,False
208,162056,False
663,54151,True
449,471824,True
515,994756,False
387,763696,True
924,146760,True
351,74970,False
991,137948,False
864,334352,False
187,190,True
405,582030,True
629,165601,True
548,542199,False
253,535871,False
914,538768,True
423,525149,True
432,62154,False
778,842892,False
24,654207,True
154,70084,False
930,260275,True
818,1771,True
51,361467,False
222,709485,False
297,728421,True
500,702488,True
800,500332,False
453,978112,False
882,499019,True
167,766902,False
589,190282,True
475,151699,False
626,7080,True
21,173899,True
499,788043,True
614,818065,True
16,428660,True
770,221714,False
104,713752,False
492,196230,True
691,403879,False
216,53426,False
764,199706,False
732,185793,True
29,89976,False
378,187504,False
904,805570,True
